,0,1,2,3,4,5
0,-1.7285900658683557,0.8251170731221635,2.4967143933968803,1.1221761843838418,-0.11085404670217111,0.0
1,-1.721661671625061,0.7836516534774404,2.520648684532875,1.1388626571502527,-0.0664742536741159,0.0
2,-1.7147332774203492,0.819290363533844,2.54163176820623,1.0662358607892477,-0.10036056531775958,0.0
3,-1.7078055721623167,0.920619237927224,2.536703252120191,0.9701810656742372,-0.18268320344556735,0.0
4,-1.7008771779162661,0.9657163738302361,2.5399495800727907,0.9245681865535047,-0.21227429630998748,0.0
5,-1.6939487837115548,1.0215490225975736,2.5213274622906843,0.8235887305404517,-0.3104808137376368,0.0
6,-1.687020389465504,0.9800037850242412,2.5278201181958844,0.752205052566725,-0.358591319954741,0.0
7,-1.6800926842488104,0.869535756541348,2.4737835128336716,0.7602853212855067,-0.42822712716594813,0.0
8,-1.67316429000276,0.8328594132637199,2.3530791352416824,0.8064719477473357,-0.5464527947038311,0.0
9,-1.666235895798048,0.994490741066431,2.489808568490286,0.8747478299125717,-0.31432519765420036,0.0
10,-1.6593075015244383,1.0989325151021556,2.536437643560933,0.9098898278838744,-0.21653816237424298,0.0
11,-1.6523797963490836,1.128904151427458,2.4618901475853217,0.963057041672186,-0.26567078016534335,0.0
12,-1.6454514021237023,1.2113959920029078,2.386604849990496,1.036974768432718,-0.28299170971352283,0.0
13,-1.6385230078983213,1.3610945379854922,2.2476324991649217,1.0349188420042774,-0.40746124237765946,0.0
14,-1.63159461367294,1.4692478461814535,2.130292497642654,0.9034829875790763,-0.6111226412357014,0.0
15,-1.624666908359789,1.5252800398502984,2.1095159984699965,0.8390798969318328,-0.666812394623452,0.0
16,-1.617738514203306,1.4892422400442031,2.0923694841234752,0.8359721011233422,-0.7011146227503101,0.0
17,-1.6108101199090266,1.4483355458997451,2.0300104742804876,1.0059924353305447,-0.6247131271259367,0.0
18,-1.603882500787415,1.4033980460139197,1.8843979071075774,1.3598986540540066,-0.41889470260384354,0.0
19,-1.5969541066309318,1.3682781523601704,1.7635164569455928,1.6612114060108416,-0.1976459068219431,0.0
20,-1.5900257123366526,1.4528452593727366,1.9213175102511273,1.6139729104883742,-0.12418161267446844,0.0
21,-1.5830973181801695,1.4749548288501981,2.0577813347433156,1.6618807773764352,0.030237740548650704,0.0
22,-1.5761696129359166,1.4936721356952305,2.0829551328834954,1.9674010065340597,0.3557736183770642,0.0
23,-1.5692412186416373,1.5190143313613533,2.0277380447728146,1.9733775368121524,0.3294553232033448,0.0
24,-1.5623128244851543,1.5339402861975233,1.9830862785227241,1.6044582740556743,-0.06383995875036781,0.0
25,-1.5553844301908752,1.5280337585739492,2.0212749007983173,1.3610461477779652,-0.2719827995338016,0.0
26,-1.5484567250155203,1.4391165739989327,2.0685237293710568,1.134177057271687,-0.47441298065932797,0.0
27,-1.5415283307212413,1.3347945268561219,2.0796792928030365,0.9880150321646066,-0.6297406597765897,0.0
28,-1.5345999365647582,1.243602530755852,1.9430679078687116,0.7281076821277149,-1.025029627974527,0.0
29,-1.527671542270479,1.0003972685833598,1.9236194518866587,0.9824209999009705,-0.8421612298049628,0.0
30,-1.520743837095124,0.7650141645610173,1.9809318973293293,1.450024730903173,-0.333080369686289,0.0
31,-1.5138154428008448,0.8001340580281375,1.9681531698224715,1.6598726629602438,-0.1317567062101335,0.0
32,-1.5068870486443617,0.8054818599648174,1.8442024640807257,1.8296539361479687,-0.03824354463082543,0.0
33,-1.4999586543500825,0.6833205033516445,1.7269805108727363,2.1514303290035324,0.25072677955165895,0.0
34,-1.4930309491058296,0.6740616223532208,1.7176842079470342,2.6550366770722147,0.7937106322549454,0.0
35,-1.4861025549493465,0.6723854456124732,1.6947533273838253,2.938467651484665,1.0947970079365097,0.0
36,-1.4791741606550672,0.6010681165353615,1.648124252313179,2.924315228143882,1.0698442930008345,0.0
37,-1.4722464554797126,0.5253208919138678,1.747786522173252,2.6948642768385493,0.8650326074978627,0.0
38,-1.4653180611854333,0.5193345462017165,1.8244588874115562,2.4182226413841756,0.6027954029250908,0.0
39,-1.4583896670289502,0.5125899305143735,1.8022953205954202,2.0737354321942165,0.22578138658018504,0.0
40,-1.4514612727346712,0.47962512125301143,1.8030626345396499,1.7779689020858236,-0.0798734952857364,0.0
41,-1.444533567559316,0.4507709360882073,1.7958912008766401,1.6241091056355959,-0.23873415814513954,0.0
42,-1.4376051733339352,0.4241915621820431,1.7385492435032674,1.4868401576078707,-0.4085038761571197,0.0
43,-1.4306767791085542,0.2499090910417537,1.6297382309624722,1.2631744875734026,-0.6440240073243191,0.0
44,-1.423748384883173,0.19938433535343644,1.6483013248831742,1.1695103045696293,-0.7106992491742232,0.0
45,-1.416820679570022,0.4250296505124249,1.7546038110905837,1.3768241878398946,-0.5135911232286461,0.0
46,-1.409892285413539,0.8449119221580574,1.922704577697449,1.5855724381852552,-0.24176791565985156,0.0
47,-1.4029638911192597,0.8457101015561281,1.9709863287736762,1.526094008755465,-0.2667585513015914,0.0
48,-1.3960354969627766,0.7600654523207067,2.0632705804700424,1.6409868274092352,-0.0756514158246853,0.0
49,-1.3891077916496255,0.35746376463983875,2.2269445361786837,1.5900189770443434,0.0782418765827514,0.0
50,-1.3821793974931424,0.2776458250993821,2.259230743726155,1.206230106611007,-0.21793552300707641,0.0
51,-1.3752510031988632,0.6429326258764538,2.2281840431828686,0.954737711614516,-0.5543174956638125,0.0
52,-1.3683226090423803,0.9527459586182526,2.227623313739337,0.9404896632910021,-0.5799035569329479,0.0
53,-1.3613949037981272,1.0915094467016977,2.2439730020137705,1.1512938400648034,-0.3625632370655138,0.0
54,-1.3544665095038482,0.979604695327872,2.203069269101251,1.3762982531498693,-0.20742729416575884,0.0
55,-1.3475381153473651,0.8784354568103734,2.0739834627727687,1.373668579699744,-0.33348802280990425,0.0
56,-1.3406097210530858,0.7914339025833015,2.0781446651117346,1.3272428925378494,-0.3734220844635674,0.0
57,-1.333682015877731,0.5259195262451312,2.2831060106064323,1.4266445444808276,-0.05476377723167808,0.0
58,-1.326753621583452,0.2788830030728105,2.4374836633893713,1.415504291965804,0.153190091188313,0.0
59,-1.3198252274269688,0.02873358031146819,2.3431040545581707,1.1434526323654983,-0.09114473205796873,0.0
60,-1.312897522113818,-0.5134696838632107,2.1971963666981433,0.6992769001173017,-0.2687223281609919,0.0
61,-1.3059691279573349,-0.2764104031001205,2.020212466166971,0.3268195315256279,-0.8810005789146783,0.0
62,-1.2990407336630554,0.09514210603259,1.7558433180947692,0.18562997932883896,-1.4987726943277517,0.0
63,-1.2921123395065723,0.06584892218045062,1.549819537968725,-0.039039747754019284,-1.8188293425003097,0.0
64,-1.2851846342623197,0.02071187733979518,1.4701369414063774,-0.05156655533188952,-1.8384786477396184,0.0
65,-1.2782562399680404,0.06672691955512096,1.43309928994855,-0.07356018701079946,-1.913629570799143,0.0
66,-1.2713278458115571,0.2841509870542197,1.4909429527068936,0.05610661465650959,-1.9292748376028164,0.0
67,-1.2643994515172778,0.6476019753399705,1.5694745784514752,0.524284092680397,-1.5595159870833712,0.0
68,-1.2574717463419232,0.8240395309526312,1.7159725076857364,0.9300187821415722,-1.0615549586546582,0.0
69,-1.2505433520476439,0.7484918510726767,1.573311147778309,0.5396318223962094,-1.5559434533107082,0.0
70,-1.243614957891161,0.5880577924923799,1.4134737615936581,0.15254390778597657,-2.0179315031170777,0.0
71,-1.2366865635968818,0.2677484005121158,1.3415528402065635,-0.11027998905217738,-2.141534777802211,0.0
72,-1.2297588584215269,-0.01281165720854172,1.1717108612815184,-0.3269172597479137,-2.0936901799068632,0.0
73,-1.2228304641272476,-0.15528667950554628,0.9971174386393303,-0.4037993456413677,-1.9531372549497494,0.0
74,-1.2159020699707648,-0.18422068275892767,0.9368537860494708,-0.5969608049320275,-1.9948094141757668,0.0
75,-1.2089736757453835,0.0031120216019384517,0.9508720205605138,-0.5725287491296318,-2.2020354243769473,0.0
76,-1.2020459704322326,0.009018549225512642,1.024947323279013,-0.6504627044031358,-2.2852871437219933,0.0
77,-1.1951175762757495,-0.18597667750826838,1.061689853911714,-0.832818596861569,-2.1327328079482992,0.0
78,-1.1881891819814703,-0.2954868905439109,1.0914380232936762,-0.9754903284651135,-2.031149869722252,0.0
79,-1.1812614768061154,-0.3879160646176091,1.0744095572811487,-1.0487386838919932,-1.915412614022055,0.0
80,-1.174333082511836,-0.6108874791415241,0.9441432680267582,-0.9877780747679779,-1.575334812284212,0.0
81,-1.167404688355353,-0.6685559404268439,0.791919996437214,-0.77955575904876,-1.3899570309719866,0.0
82,-1.1604762940610738,-0.5990744238943757,0.6518556990495913,-0.07083488921676559,-1.0935441922131377,0.0
83,-1.153548588885719,-0.4782699723874972,0.5462615025306937,0.5645898132080416,-0.7104500214364402,0.0
84,-1.1466201946603378,-0.7041946505898924,0.43187270847106507,0.6157967245924102,-0.39475103972276854,0.0
85,-1.1396918003660588,-1.0015164757180248,0.29169036257200814,0.28283226816780804,-0.20895636411845855,0.0
86,-1.1327634062095757,-1.16099271915501,0.2388342403525765,0.030909562825200576,-0.12381221261911605,0.0
87,-1.1258357008964248,-1.5845466159485844,0.22466844539939665,-0.0770982928459952,0.3046614174229564,0.0
88,-1.1189073067399418,-2.1270292436998965,0.23127914961887436,-0.04640283309495871,0.9351545767102704,0.0
89,-1.1119789124456625,-2.4569966054684693,0.3030820228297004,0.06509531607977292,1.3186166267442954,0.0
90,-1.1050505182891794,-2.346249214192785,0.38524363340041845,-0.11984243749712559,1.0808499977238728,0.0
91,-1.0981228129760285,-2.1051591279549404,0.4148147303109633,-0.32132322716486644,0.7136928624219369,0.0
92,-1.0911944188195455,-1.916509425665777,0.3959565159003009,-0.3741557552703814,0.4809920009136923,0.0
93,-1.0842660245252662,-1.924092130749954,0.3894048357393841,-0.29407024922452835,0.5151434304925143,0.0
94,-1.0773376303687832,-2.1659803978735703,0.381495600260004,-0.259071687609383,0.8240135253532058,0.0
95,-1.0704099251245303,-2.479026355790901,0.35614472954982945,-0.2410464721117851,1.2288796366491872,0.0
96,-1.063481530830251,-2.609289234797389,0.36130934246158053,-0.2464014433559442,1.3865501568885594,0.0
97,-1.056553136673768,-2.585782850636119,0.3961926123317007,-0.2811609436322014,1.3304871586110114,0.0
98,-1.0496254313606168,-2.619865111537883,0.3574432608097319,-0.3324156676676412,1.3825343504749656,0.0
99,-1.0426970372041338,-2.6479610264608824,0.21705433060713358,-0.2616535487278483,1.5149028291862585,0.0
100,-1.0357686431854471,-2.494191765959255,0.17131061779499426,-0.07164769725792762,1.405359101268665,0.0
101,-1.0288402489600659,-2.503969461813977,0.14516292120988805,-0.09158540218898603,1.429168683022046,0.0
102,-1.021912543715813,-2.864028188053848,0.07510126038821825,-0.08565668424255324,1.9112724418324214,0.0
103,-1.014984149490432,-3.2297140791404986,0.12713104480201584,0.01575308211661626,2.3509203998980093,0.0
104,-1.0080557552650506,-3.3505584407581184,0.11148964621609471,0.3316485677603509,2.596131945713085,0.0
105,-1.0011273610396696,-4.024102122002977,0.025255369492830457,0.6937784921975743,3.578707354866935,0.0
106,-0.9941996557954167,-4.284827423904331,-0.11280210714353399,0.4675309610446408,3.905622325188148,0.0
107,-0.9872712615700355,-3.3582608711088695,-0.15739484913790758,0.1627757275965184,2.7274152814841544,0.0
108,-0.9803428673446545,-2.5778409670860882,-0.12941740397722584,-0.017380802077317174,1.7406923205403657,0.0
109,-0.9734144731192733,-2.2889798409508337,-0.08281784103443764,0.18429123659765195,1.4357901376653182,0.0
110,-0.9664867678750205,-2.295604730571763,-0.0031647565999488566,0.7161068092398698,1.5926096071919504,0.0
111,-0.9595583736496393,-2.40719021204412,0.08696511370586646,0.9864850404261915,1.780049338231027,0.0
112,-0.9526299794242581,-2.639659959112737,0.18034131196428158,0.8979845796593489,1.9361185438286,0.0
113,-0.9457015851988769,-2.822323315423136,0.2656607144983362,0.731550163619002,2.023945408034078,0.0
114,-0.938773879954624,-2.8256357589005354,0.3097517511077389,0.6737451626031961,1.9803364889612773,0.0
115,-0.9318454857292429,-2.6792496569285764,0.34501867824570814,0.6320050750004558,1.771729966141818,0.0
116,-0.9249170915038619,-2.5617576507653887,0.28900476406294,0.551298009601258,1.629921101559407,0.0
117,-0.9179882666652756,-2.503969461813977,0.21212581432393862,0.35713249294279686,1.5309799919192504,0.0
118,-0.9110605614210228,-2.1307008683092796,0.18518129186390078,0.42779898753868095,1.1467037116204484,0.0
119,-0.9041321671956415,-2.051202200856519,0.11202086353176786,0.7598071989271414,1.2643798391489107,0.0
120,-0.8972037729702603,-1.9152323410475778,0.1990519661299636,0.5165863216566607,0.9368192150970731,0.0
121,-0.8902760677260075,-1.6482413317237312,0.22880013561050383,0.35172970968638884,0.547351283765047,0.0
122,-0.8833476735006264,-1.4778300306808811,0.21439824402876786,0.27231357500612946,0.33901836536214025,0.0
123,-0.8764192792752451,-1.2113578391993989,0.10237041566323166,0.34513162037436257,0.19960350104761604,0.0
124,-0.8694908850498642,-1.2173042756006485,-0.027866361483015818,0.4199099675077166,0.3690744072372783,0.0
125,-0.8625631798056111,-1.415372492879163,-0.17164918027750686,0.6713067381602991,0.8265731319581631,0.0
126,-0.8556347855802301,-1.3740268000473699,-0.23837597676300115,0.67642264806557,0.8600629572768375,0.0
127,-0.8487063913548489,-1.5520208053745574,-0.21048706798589514,0.4713081278993136,0.8962445522607785,0.0
128,-0.8417779971294678,-1.4449051304638076,-0.23837597676300115,0.44735419445528307,0.8125145572875775,0.0
129,-0.8348502918852149,-1.5153045531486216,-0.20523391908488095,0.497413612435104,0.8678915292878643,0.0
130,-0.8279218976598337,-1.5629159542027469,-0.0340048726425376,0.2604083264621929,0.6405074883442059,0.0
131,-0.8209935034344525,-1.99680627400431,0.11264061703386044,0.07671369127257265,0.9124798886982387,0.0
132,-0.8140651092090715,-1.8898502352707143,0.0486289311852928,0.3821861080985373,0.9640732365900126,0.0
133,-0.8071374039648185,-1.4631036207995407,0.11866107987910408,0.20791048435888596,0.3753641422737344,0.0
134,-0.8002090097394374,-1.6461261563756324,0.039686773005268634,0.5981061950970202,0.8165039853523255,0.0
135,-0.7932806155140563,-1.0148061626711071,-0.1824801108945112,1.185670842646015,0.8071367013149228,0.0
136,-0.7863522212886751,-0.8589616355990563,-0.3800044141669409,1.3380006470384165,1.0093579572783131,0.0
137,-0.7794245160444222,-0.4994616354459993,-0.6105232146753543,1.6288425178458215,1.2717162366516144,0.0
